alias_id	alias_text	locale	normalized	route_kind	target_id	priority	match_type	negative_tokens	status	notes
AL.HOME.0234	душевой шланг	ru-RU	душевой шланг	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0235	сифон	ru-RU	сифон	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0236	гибкая подводка	ru-RU	гибкая подводка	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0237	фильтр под мойку	ru-RU	фильтр под мойку	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0238	обратный осмос	ru-RU	обратный осмос	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0239	картридж для фильтра	ru-RU	картридж для фильтра	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0240	насадка на кран	ru-RU	насадка на кран	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0241	аэратор	ru-RU	аэратор	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0242	унитаз подвесной	ru-RU	унитаз подвесной	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0243	инсталляция для унитаза	ru-RU	инсталляция для унитаза	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0244	раковина накладная	ru-RU	раковина накладная	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0245	мойка кухонная	ru-RU	мойка кухонная	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0246	сушилка для раковины	ru-RU	сушилка для раковины	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0247	труба пвх	ru-RU	труба пвх	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0248	фитинги	ru-RU	фитинги	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0249	сантехнический ключ	ru-RU	сантехнический ключ	browse_node	BN.HOME.PLUMBING	70	contains		active	plumbing_detail
AL.HOME.0250	грабли	ru-RU	грабли	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0251	лопата	ru-RU	лопата	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0252	совок	ru-RU	совок	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0253	тяпка	ru-RU	тяпка	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0254	секатор	ru-RU	секатор	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0255	перчатки садовые	ru-RU	перчатки садовые	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0256	садовая тележка	ru-RU	садовая тележка	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0257	лейка	ru-RU	лейка	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0258	шланг	ru-RU	шланг	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0259	катушка для шланга	ru-RU	катушка для шланга	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0260	опрыскиватель	ru-RU	опрыскиватель	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0261	удобрение	ru-RU	удобрение	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0262	грунт	ru-RU	грунт	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0263	семена	ru-RU	семена	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0264	рассада	ru-RU	рассада	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0265	парник	ru-RU	парник	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0266	теплица	ru-RU	теплица	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0267	садовая мебель	ru-RU	садовая мебель	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0268	качели садовые	ru-RU	качели садовые	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0269	мангал	ru-RU	мангал	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0270	газонокосилка	ru-RU	газонокосилка	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0271	триммер	ru-RU	триммер	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0272	мотокоса	ru-RU	мотокоса	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0273	культиватор	ru-RU	культиватор	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0274	садовый пылесос	ru-RU	садовый пылесос	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0275	насос для полива	ru-RU	насос для полива	browse_node	BN.HOME.GARDEN	66	contains		active	garden
AL.HOME.0276	скачать	ru-RU	скачать	blocked	BLOCKED	0	contains		active	noise / not a product offer intent
AL.HOME.0277	игра	ru-RU	игра	blocked	BLOCKED	0	contains		active	noise / not a product offer intent
AL.HOME.0278	обои на телефон	ru-RU	обои на телефон	blocked	BLOCKED	0	contains		active	noise / not a product offer intent
AL.HOME.0279	как сделать ремонт	ru-RU	как сделать ремонт	blocked	BLOCKED	0	contains		active	noise / not a product offer intent
AL.HOME.0280	своими руками	ru-RU	своими руками	blocked	BLOCKED	0	contains		active	noise / not a product offer intent
AL.HOME.0281	инструкция	ru-RU	инструкция	blocked	BLOCKED	0	contains		active	noise / not a product offer intent
AL.HOME.0282	ремонт айфона	ru-RU	ремонт айфона	blocked	BLOCKED	0	contains		active	noise / not a product offer intent
AL.HOME.0283	ремонт ноутбука	ru-RU	ремонт ноутбука	blocked	BLOCKED	0	contains		active	noise / not a product offer intent
