alias_id	alias_text	locale	normalized	route_kind	target_id	priority	match_type	negative_tokens	status	notes
AL.FASH.MEN.0235	джинсы мужские	ru-RU	джинсы мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0236	мужские джинсы	ru-RU	мужские джинсы	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0237	джинсы на мужчину	ru-RU	джинсы на мужчину	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0238	джинсы мужские w32	ru-RU	джинсы мужские w32	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0239	men jeans	ru-RU	men jeans	canonical	FASH.MEN	85	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0240	брюки мужские	ru-RU	брюки мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0241	мужские брюки	ru-RU	мужские брюки	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0242	штаны мужские	ru-RU	штаны мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0243	классические брюки мужские	ru-RU	классические брюки мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0244	чиносы мужские	ru-RU	чиносы мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0245	мужские чиносы	ru-RU	мужские чиносы	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0246	брюки чинос мужские	ru-RU	брюки чинос мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0247	карго мужские	ru-RU	карго мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0248	мужские карго	ru-RU	мужские карго	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0249	брюки карго мужские	ru-RU	брюки карго мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0250	штаны карго мужские	ru-RU	штаны карго мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0251	шорты мужские	ru-RU	шорты мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0252	мужские шорты	ru-RU	мужские шорты	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0253	бермуды мужские	ru-RU	бермуды мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0254	куртка мужская	ru-RU	куртка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0255	мужская куртка	ru-RU	мужская куртка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0256	куртка на мужчину	ru-RU	куртка на мужчину	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0257	jacket men	ru-RU	jacket men	canonical	FASH.MEN	85	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0258	пальто мужское	ru-RU	пальто мужское	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0259	мужское пальто	ru-RU	мужское пальто	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0260	пуховик мужской	ru-RU	пуховик мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0261	мужской пуховик	ru-RU	мужской пуховик	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0262	зимний пуховик мужской	ru-RU	зимний пуховик мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0263	парка мужская	ru-RU	парка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0264	мужская парка	ru-RU	мужская парка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0265	бомбер мужской	ru-RU	бомбер мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0266	мужской бомбер	ru-RU	мужской бомбер	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0267	джинсовая куртка мужская	ru-RU	джинсовая куртка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0268	мужская джинсовка	ru-RU	мужская джинсовка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0269	джинсовка мужская	ru-RU	джинсовка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0270	кожаная куртка мужская	ru-RU	кожаная куртка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0271	мужская кожанка	ru-RU	мужская кожанка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0272	косуха мужская	ru-RU	косуха мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0273	ветровка мужская	ru-RU	ветровка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0274	мужская ветровка	ru-RU	мужская ветровка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0275	анорак мужской	ru-RU	анорак мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0276	плащ мужской	ru-RU	плащ мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0277	мужской плащ	ru-RU	мужской плащ	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0278	дождевик мужской	ru-RU	дождевик мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0279	жилет мужской	ru-RU	жилет мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0280	мужской жилет	ru-RU	мужской жилет	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0281	безрукавка мужская	ru-RU	безрукавка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0282	пиджак мужской	ru-RU	пиджак мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0283	мужской пиджак	ru-RU	мужской пиджак	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0284	блейзер мужской	ru-RU	блейзер мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0285	костюм мужской	ru-RU	костюм мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0286	мужской костюм	ru-RU	мужской костюм	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0287	деловой костюм мужской	ru-RU	деловой костюм мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0288	костюм двойка мужской	ru-RU	костюм двойка мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0289	спортивный костюм мужской	ru-RU	спортивный костюм мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0290	мужской спортивный костюм	ru-RU	мужской спортивный костюм	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0291	трексьют мужской	ru-RU	трексьют мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0292	трусы мужские	ru-RU	трусы мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0293	мужское белье	ru-RU	мужское белье	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0294	мужское нижнее белье	ru-RU	мужское нижнее белье	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0295	боксеры мужские	ru-RU	боксеры мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0296	носки мужские	ru-RU	носки мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0297	мужские носки	ru-RU	мужские носки	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0298	термобелье мужское	ru-RU	термобелье мужское	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0299	мужское термобелье	ru-RU	мужское термобелье	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0300	пижама мужская	ru-RU	пижама мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0301	мужская пижама	ru-RU	мужская пижама	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0302	халат мужской	ru-RU	халат мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0303	мужской халат	ru-RU	мужской халат	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0304	плавки мужские	ru-RU	плавки мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0305	купальные шорты мужские	ru-RU	купальные шорты мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0306	мужские плавки	ru-RU	мужские плавки	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0307	спортивная футболка мужская	ru-RU	спортивная футболка мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0308	мужская тренировочная футболка	ru-RU	мужская тренировочная футболка	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0309	лонгслив для бега мужской	ru-RU	лонгслив для бега мужской	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0310	спортивные штаны мужские	ru-RU	спортивные штаны мужские	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0311	мужские тайтсы	ru-RU	мужские тайтсы	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0312	мужские спортивные брюки	ru-RU	мужские спортивные брюки	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0313	форма мужская	ru-RU	форма мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0314	мужская униформа	ru-RU	мужская униформа	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0315	рабочая одежда мужская	ru-RU	рабочая одежда мужская	canonical	FASH.MEN	98	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0316	мужская одежда	ru-RU	мужская одежда	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0317	мужская одежда бу	ru-RU	мужская одежда бу	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0318	одежда мужская	ru-RU	одежда мужская	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0319	одежда для мужчин	ru-RU	одежда для мужчин	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0320	одежда на мужчину	ru-RU	одежда на мужчину	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0321	мужские вещи	ru-RU	мужские вещи	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0322	мужской гардероб	ru-RU	мужской гардероб	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0323	men clothes	ru-RU	men clothes	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0324	menswear	ru-RU	menswear	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0325	мужской лук	ru-RU	мужской лук	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0326	мужская мода	ru-RU	мужская мода	canonical	FASH.MEN	100	contains		active	FASH.MEN child override v1.0
AL.FASH.MEN.0327	мужские кроссовки	ru-RU	мужские кроссовки	canonical	FASH.SHOES	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0328	мужская обувь	ru-RU	мужская обувь	canonical	FASH.SHOES	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0329	мужские ботинки	ru-RU	мужские ботинки	canonical	FASH.SHOES	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0330	мужская сумка	ru-RU	мужская сумка	canonical	FASH.BAGS	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0331	мужской рюкзак	ru-RU	мужской рюкзак	canonical	FASH.BAGS	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0332	мужской ремень	ru-RU	мужской ремень	canonical	FASH.ACCESSORIES	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0333	мужские часы	ru-RU	мужские часы	canonical	FASH.ACCESSORIES	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0334	мужской браслет	ru-RU	мужской браслет	canonical	FASH.ACCESSORIES	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0335	мужской парфюм	ru-RU	мужской парфюм	canonical	BEAUTY.FRAGRANCE	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0336	мужской шампунь	ru-RU	мужской шампунь	canonical	BEAUTY.HAIRCARE	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0337	мужская косметика	ru-RU	мужская косметика	canonical	BEAUTY	100	contains		active	FASH.MEN negative route guard v1.0
AL.FASH.MEN.0338	мужской кошелек	ru-RU	мужской кошелек	canonical	FASH.BAGS	100	contains		active	FASH.ACCESSORIES route-out guard v1.0: wallet belongs to bags
AL.FASH.MEN.0339	мужская кепка	ru-RU	мужская кепка	canonical	FASH.ACCESSORIES	100	contains		active	FASH.MEN negative route guard v1.0

AL.FASH.WOMEN.0001	женская одежда	ru-RU	женская одежда	canonical	FASH.WOMEN	100	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0002	женские вещи	ru-RU	женские вещи	canonical	FASH.WOMEN	100	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0003	одежда для женщин	ru-RU	одежда для женщин	canonical	FASH.WOMEN	100	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0004	одежда для девушек	ru-RU	одежда для девушек	canonical	FASH.WOMEN	100	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0005	женский гардероб	ru-RU	женский гардероб	canonical	FASH.WOMEN	100	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0006	womenswear	ru-RU	womenswear	canonical	FASH.WOMEN	100	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0007	women clothes	ru-RU	women clothes	canonical	FASH.WOMEN	100	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0008	платье	ru-RU	платье	canonical	FASH.WOMEN	90	contains		active	FASH.WOMEN strong default type route candidate v1.0
AL.FASH.WOMEN.0009	платье женское	ru-RU	платье женское	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0010	женское платье	ru-RU	женское платье	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0011	платья женские	ru-RU	платья женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0012	вечернее платье	ru-RU	вечернее платье	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0013	летнее платье	ru-RU	летнее платье	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0014	платье миди	ru-RU	платье миди	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0015	платье макси	ru-RU	платье макси	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0016	dress women	ru-RU	dress women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0017	блузка	ru-RU	блузка	canonical	FASH.WOMEN	90	contains		active	FASH.WOMEN strong default type route candidate v1.0
AL.FASH.WOMEN.0018	блузка женская	ru-RU	блузка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0019	женская блузка	ru-RU	женская блузка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0020	блуза женская	ru-RU	блуза женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0021	рубашка блузка женская	ru-RU	рубашка блузка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0022	blouse women	ru-RU	blouse women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0023	топ	ru-RU	топ	canonical	FASH.WOMEN	90	contains		active	FASH.WOMEN strong default type route candidate v1.0
AL.FASH.WOMEN.0024	топ женский	ru-RU	топ женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0025	женский топ	ru-RU	женский топ	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0026	кроп топ	ru-RU	кроп топ	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0027	crop top	ru-RU	crop top	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0028	топик женский	ru-RU	топик женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0029	майка топ женская	ru-RU	майка топ женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0030	женская футболка	ru-RU	женская футболка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0031	футболка женская	ru-RU	футболка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0032	женские футболки	ru-RU	женские футболки	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0033	футболка оверсайз женская	ru-RU	футболка оверсайз женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0034	t shirt women	ru-RU	t shirt women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0035	tshirt women	ru-RU	tshirt women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0036	женская рубашка	ru-RU	женская рубашка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0037	рубашка женская	ru-RU	рубашка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0038	сорочка женская	ru-RU	сорочка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0039	рубашка оверсайз женская	ru-RU	рубашка оверсайз женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0040	shirt women	ru-RU	shirt women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0041	юбка	ru-RU	юбка	canonical	FASH.WOMEN	90	contains		active	FASH.WOMEN strong default type route candidate v1.0
AL.FASH.WOMEN.0042	юбка женская	ru-RU	юбка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0043	женская юбка	ru-RU	женская юбка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0044	юбка миди	ru-RU	юбка миди	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0045	юбка мини	ru-RU	юбка мини	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0046	юбка макси	ru-RU	юбка макси	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0047	плиссированная юбка	ru-RU	плиссированная юбка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0048	skirt women	ru-RU	skirt women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0049	женские джинсы	ru-RU	женские джинсы	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0050	джинсы женские	ru-RU	джинсы женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0051	джинсы мом	ru-RU	джинсы мом	canonical	FASH.WOMEN	88	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0052	mom jeans	ru-RU	mom jeans	canonical	FASH.WOMEN	88	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0053	джинсы с высокой посадкой	ru-RU	джинсы с высокой посадкой	canonical	FASH.WOMEN	88	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0054	скинни женские	ru-RU	скинни женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0055	женские брюки	ru-RU	женские брюки	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0056	брюки женские	ru-RU	брюки женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0057	классические брюки женские	ru-RU	классические брюки женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0058	широкие брюки женские	ru-RU	широкие брюки женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0059	pants women	ru-RU	pants women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0060	леггинсы женские	ru-RU	леггинсы женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0061	женские леггинсы	ru-RU	женские леггинсы	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0062	лосины женские	ru-RU	лосины женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0063	спортивные леггинсы	ru-RU	спортивные леггинсы	canonical	FASH.WOMEN	88	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0064	leggings women	ru-RU	leggings women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0065	женская куртка	ru-RU	женская куртка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0066	куртка женская	ru-RU	куртка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0067	куртка демисезонная женская	ru-RU	куртка демисезонная женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0068	jacket women	ru-RU	jacket women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0069	женское пальто	ru-RU	женское пальто	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0070	пальто женское	ru-RU	пальто женское	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0071	пальто шерстяное женское	ru-RU	пальто шерстяное женское	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0072	coat women	ru-RU	coat women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0073	женский пуховик	ru-RU	женский пуховик	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0074	пуховик женский	ru-RU	пуховик женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0075	зимний пуховик женский	ru-RU	зимний пуховик женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0076	down jacket women	ru-RU	down jacket women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0077	кардиган женский	ru-RU	кардиган женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0078	женский кардиган	ru-RU	женский кардиган	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0079	кардиган на пуговицах женский	ru-RU	кардиган на пуговицах женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0080	cardigan women	ru-RU	cardigan women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0081	женский свитер	ru-RU	женский свитер	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0082	свитер женский	ru-RU	свитер женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0083	джемпер женский	ru-RU	джемпер женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0084	пуловер женский	ru-RU	пуловер женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0085	sweater women	ru-RU	sweater women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0086	женское худи	ru-RU	женское худи	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0087	худи женское	ru-RU	худи женское	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0088	толстовка худи женская	ru-RU	толстовка худи женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0089	hoodie women	ru-RU	hoodie women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0090	женский комбинезон	ru-RU	женский комбинезон	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0091	комбинезон женский	ru-RU	комбинезон женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
